id,name,states,levels,company,date_published,time_published
11204848,"Software Engineer, Machine Learning - Generative AI",['WA'],mid,Meta,2023-05-27,23:23:11
11266865,Sr. Availability Eng,['TX'],senior,Amazon,2023-05-17,10:16:49
11420142,Principal Data Scientist/AI Researcher,['MA'],senior,Novartis,2023-05-27,23:36:31
11058911,Sr Clinical Research Associate 1 / CRA 2 - Central or West Coast - Oncology,['NM'],senior,Labcorp,2023-04-13,11:15:39
11368066,"Manager, Compliance Analytics and Automation",['Remote'],senior,CVS Health,2023-05-27,10:34:51
11163977,Clinical Research Associate 2 / Sr. CRA 1 & 2 - Ophthalmology & Biopharm,['TX'],senior,Labcorp,2023-05-04,11:12:14
11339718,Data Scientist,['Remote'],senior,Dropbox,2023-05-12,11:02:20
11321724,Paralegal - Strategic Litigation Unit & Special Project Unit,['MA'],mid,The Commonwealth of Massachusetts,2023-05-10,10:06:25
11065451,"Clinical Quality Control Oversight Representative, Clinical Operations",['Remote'],senior,Labcorp,2023-05-16,11:20:55
10957215,Asset Protection Coordinator - North Denver,['CO'],mid,Gap Inc.,2023-05-27,11:07:58
11087519,Urgent Care Center Manager - Optum Tri-State,['CT'],senior,UnitedHealth Group,2023-03-25,23:49:48
10811308,Business Intelligence & Analytics - Data Scientist,['GA'],senior,Boston Consulting Group (BCG),2023-05-27,23:04:09
10831493,Lead Systems Analyst,['IL'],senior,HCSC,2023-02-07,11:03:39
11388259,"Modern Data Warehouse Architect - Remote, US",['IL'],senior,Allstate,2023-05-24,23:13:03
11220530,Lead Data Management Analyst - Accounting Transformation,['AZ'],senior,Wells Fargo,2023-05-25,11:28:21
10881247,APC - Immediate Care Center,['IL'],mid,Advocate Aurora Health,2023-02-16,10:11:42
11407829,Solution Owner - Senior Associate,"['GA', 'MD', 'MA', 'NC', 'IL', 'OH', 'TX', 'CT', 'CO', 'IA', 'MI', 'NJ', 'IN', 'CA', 'MO', 'AR', 'KY', 'WI', 'MN', 'TN', 'LA', 'NY', 'PA', 'AZ', 'OR', 'UT', 'WA', 'FL', 'DC', 'VT']",senior,PwC,2023-05-20,11:29:42
11085059,EFC/DC Systems Administrator,['MD'],mid,Kohl's,2023-04-07,11:10:14
11414441,Member Specialist,['NM'],mid,Walmart,2023-05-22,23:41:54
11431214,"Senior Quality Auditor - Camden, AR",['AR'],senior,Lockheed Martin,2023-05-25,11:17:15
11301811,Lead Cloud Architect,['Remote'],senior,Humana,2023-05-05,11:19:01
11364735,"Business Analyst III, Menu & Pricing",['GA'],mid,"Chick-fil-A, Inc.",2023-05-12,23:20:51
11059359,"Clinical Quality Control Oversight Representative, Clinical Operations",['OH'],senior,Labcorp,2023-03-21,11:48:27
11269602,Senior Lead Analytics Consultant,['IA'],senior,Wells Fargo,2023-05-25,11:28:21
10939875,Data Engineer,"['MA', 'CA', 'NY']",mid,Rockstar Games,2023-05-17,23:08:12
11402634,CRM Data Steward (Day shift),['Remote'],mid,Zendesk,2023-05-19,23:08:02
11210672,Legal Counsel - Privacy,['MA'],senior,Boston Consulting Group (BCG),2023-05-27,23:04:07
11198850,E-Fulfillment/Distribution Centers Systems Administrator,['MD'],mid,Kohl's,2023-04-15,11:10:25
11431428,Senior Data Scientist,['Remote'],senior,Humana,2023-05-25,11:11:37
11198854,E-Fulfillment/Distribution Centers Systems Administrator,['MD'],mid,Kohl's,2023-04-15,11:10:25
11088523,"Sr Reporting Analyst - SQL, Alteryx and Tableau",['AL'],senior,Labcorp,2023-03-26,11:39:38
11165387,"Associate Director, Merchandising Systems & Services","['WA', 'MA', 'MN', 'FL']",senior,Chewy,2023-04-24,23:08:37
11079855,Risk Modeling Services - Damage Function - Senior Associate,"['NY', 'GA', 'TX', 'MD', 'AL', 'MA', 'NC', 'IL', 'OH', 'CO', 'IA', 'MI', 'AR', 'NJ', 'CT', 'CA', 'FL', 'MO', 'NV', 'KY', 'WI', 'MN', 'TN', 'LA', 'OK', 'PA', 'AZ', 'OR', 'VA', 'UT', 'WA', 'DC']",senior,PwC,2023-05-03,11:19:51
11431368,Global Banking & Markets Trading Documentation - Dallas - Analyst,['TX'],mid,Goldman Sachs,2023-05-25,11:08:57
11165740,Site Procurement Lead,['KY'],mid,Beam Suntory,2023-04-11,23:13:19
11272885,Chief Nursing Executive - Southeast Region,['NC'],senior,Advocate Aurora Health,2023-04-29,10:10:46
11433732,Senior Machine Learning Engineer (Modeling),['Remote'],senior,Cash App,2023-05-25,23:12:28
11400908,"Senior Infrastructure Software Engineer, ML Platform",['Remote'],senior,Dropbox,2023-05-19,11:06:01
11427918,Medical Assistant MedExpress,['MD'],mid,UnitedHealth Group,2023-05-25,00:20:45
11426865,Enterprise Data Domain Lead,"['TX', 'OR', 'CA']",mid,Intel,2023-05-25,00:05:49
11081767,RGM Integration Director,['GA'],mid,Coca-Cola,2023-05-22,23:16:10
11425161,"Manager, Internal Audit & Data Analytics",['Remote'],senior,GANNETT,2023-05-24,11:13:47
10730777,"Senior Machine Learning Research Engineer - SIML, ISE",['CA'],senior,Apple,2023-05-03,10:14:35
11129476,Data Engineer,"['IL', 'GA']",mid,State Farm,2023-05-22,11:15:33
11140546,Sr. Business System Analyst,['IL'],senior,CCC Intelligent Solutions,2023-04-06,10:09:09
11435251,"(USA) Operations Manager, Fleet Safety",['ME'],senior,Walmart,2023-05-25,23:45:33
11434386,"Asset Protection Specialist, District 6 (Albuquerque)",['NM'],mid,Kroger,2023-05-25,23:32:03
11392590,Data Architect,['VA'],senior,Skyepoint Decisions,2023-05-22,23:32:05
11181026,"Lead Analyst, CAT Mgt",['MA'],senior,Liberty Mutual Insurance,2023-05-10,23:38:50
11242356,Manufacturing Design Engineer (MDE),['CA'],mid,Apple,2023-05-03,10:14:34
11439567,Medical Assistant MA Outpatient GI Medical Oncology Clinic,['AZ'],mid,Banner Health,2023-05-26,23:15:33
11187238,Senior Machine Learning Scientist,['Remote'],senior,Zendesk,2023-05-23,23:08:15
11197447,Data Analyst ,['MA'],mid,The Commonwealth of Massachusetts,2023-04-15,10:06:06
11403758,Data Analyst/Senior Data Analyst,['TX'],senior,Liberty Mutual Insurance,2023-05-19,23:33:29
11153840,Merchant Analytics Manager,['Remote'],senior,Upside,2023-04-19,10:01:32
11401670,Senior Clinical Research Associate II,['Remote'],senior,Labcorp,2023-05-19,11:21:14
11084414,EFC/DC Systems Administrator,['MD'],mid,Kohl's,2023-04-07,11:10:14
10834010,Registered Nurse Resource Team (Float Pool),['AZ'],entry,Banner Health,2023-04-08,23:14:32
11438846,Senior Manager Investment Success Analytics,"['NC', 'PA']",senior,Vanguard,2023-05-26,11:27:55
11140999,ML Infrastructure Engineer - SPG,['CA'],mid,Apple,2023-05-03,10:14:35
11429627,Licensure Coordinator (Contractor),['MA'],mid,The Commonwealth of Massachusetts,2023-05-25,10:10:57
11440962,"Access Assurance Operations and Technology Lead, Global Security",['GA'],mid,TikTok,2023-05-26,23:40:58
7858106,Global Readiness Director - Performance Optimization Manager,['VA'],senior,Visa,2022-01-14,23:08:16
10795565,P&C Actuarial Analyst (Experienced),"['IL', 'TX', 'GA', 'AZ']",mid,State Farm,2023-05-24,11:05:18
10011893,Senior Data Analyst (Remote),['OH'],senior,Epsilon,2022-10-30,10:58:18
11416877,Global Banking & Markets - Public-Dallas-Analyst-Commodities Confirmations,['TX'],mid,Goldman Sachs,2023-05-23,11:07:26
9136212,CDI - FSE - Ingénieur(e) intervention SAV - Marine (H/F),['Remote'],mid,GE Power,2023-02-22,10:03:52
10944647,"Senior Manager, Strategy",['MA'],senior,CarGurus,2023-05-25,10:03:16
11375103,Norcross Delivery Driver,['TN'],mid,US Foods,2023-05-17,14:55:47
11266953,"Data Scientist, Subscription Growth",['CA'],senior,Apple,2023-05-03,10:14:34
11437618,Senior Clinical Research Associate II,['OH'],senior,Labcorp,2023-05-26,11:16:02
11080311,Senior Data Analyst,"['NC', 'PA', 'AZ']",senior,Vanguard,2023-03-24,12:00:30
10109889,"Lead Product Lifecycle Management Engineer, E-7A",['WA'],senior,The Boeing Company,2022-09-23,23:40:55
10213284,Lead Labor Insights Analyst,['GA'],senior,"Chick-fil-A, Inc.",2023-05-16,23:19:04
11379890,Senior Clinical Research Associate II,['Remote'],senior,Labcorp,2023-05-16,11:20:55
11137652,Data Scientist ,['Remote'],mid,Nanit,2023-04-05,23:01:44
11374312,070618-Delivery Architect Director - Telco Sector SME,['GA'],senior,Capgemini,2023-05-27,10:12:46
7989022,Ops Remediation Anaylst-3,['CO'],mid,TIAA,2022-01-28,11:10:20
9328594,Registered Nurse Clinical Quality Improvement Specialist (RN) Anesthesia/Operating Room,['NY'],mid,Northwell Health,2023-05-10,23:41:24
11218177,Payments Strategy Analyst,"['GA', 'NY']",mid,FanDuel,2023-04-19,23:09:45
11347885,Product Owner-Senior Business Analyst Digital Commerce(Hybrid/Chicago),['IL'],senior,Walgreens,2023-05-25,10:05:48
10920026,"Risk, Credit Risk, Associate",['TX'],senior,Goldman Sachs,2023-05-10,11:09:14
11379965,"Sr. Specialist, Strategic Planning",['VA'],senior,Merck,2023-05-16,11:22:39
9763401,"Technical Artist, Avatars",['Remote'],mid,Meta,2023-05-27,23:23:11
11438677,"Associate Decision Support Analyst, Spectrum Enterprise",['NC'],mid,Spectrum,2023-05-27,11:23:37
11388668,"Software Engineer, Machine Learning - Monetization",['WA'],mid,Meta,2023-05-27,23:23:11
11083862,Dynamics 365 Solution Architect,['VT'],mid,Avanade,2023-04-21,10:17:30
11266429,Regulatory Data Analyst,['MA'],mid,CGI,2023-04-28,10:06:48
11419330,Data Modeler,['CO'],senior,DaVita,2023-05-23,23:22:23
11244415,"Senior PR Manager, Amazon AI",['VA'],senior,Amazon,2023-04-25,10:11:51
11378198,Site EHS Manager,['VA'],senior,Amazon,2023-05-16,10:18:15
11042348,Program Manager TS/SCI with CI Poly REQUIRED,['MD'],senior,CGI,2023-05-23,10:12:19
10060613,"Intern, Data Analytics - Summer 2023",['IL'],internship,Avanade,2023-01-11,10:19:25
7983486,Workday Configuration Analyst,['Remote'],senior,Snap,2022-01-27,23:12:50
11375145,Delivery Driver - Des Moines Area $10K Sign On Bonus!,['IA'],mid,US Foods,2023-05-17,14:55:46
10880577,Lead Data Engineer (Big Data),['OH'],senior,Wells Fargo,2023-05-22,23:46:09
10662968,Patient Care Assistant Medical Surgical PCA CNA,['AZ'],mid,Banner Health,2023-05-11,23:14:59
10980941,Seasonal Plans Archives Assistant Summer 23,['MA'],mid,The Commonwealth of Massachusetts,2023-03-07,10:07:53
11273359,"Group Manager, Data and Analytics Advisory - Northeast Region",['VT'],senior,Avanade,2023-05-09,10:14:26
11439109,Senior Data Engineer (Hybrid),['IL'],senior,Enova,2023-05-26,23:06:58
11426005,Direct Web Optimization Lead Consultant,['IL'],senior,Allstate,2023-05-24,23:13:03
7287970,Manager Account Execution,['Remote'],senior,KeepTruckin,2021-11-03,23:10:57
11014353,Ecological Restoration Specialist - Dam Removal,['MA'],mid,The Commonwealth of Massachusetts,2023-03-11,10:07:49
11367985,Sr Analyst Business Analytics,['Remote'],senior,CVS Health,2023-05-27,10:29:15
11398327,"Customer Specialist, Alternative Delivery",['NM'],mid,CarMax,2023-05-19,10:06:06
11057533,"APRN, Advanced Nurse Practitioner or PA-C, Physician Assistant, Medical Oncology/Infusion, Chicago Suburbs - Full Time",['IL'],mid,Advocate Aurora Health,2023-03-21,10:15:13
10546756,Advanced Data Engineer (KTD),['OH'],senior,Kroger,2023-05-23,23:32:39
11335825,CRM Data Architect,['MI'],senior,Ford Motor Company,2023-05-11,23:25:55
11294446,Data Analytics Advisor,['Remote'],senior,CVS Health,2023-05-27,10:39:14
10079024,Host,['NM'],mid,Cracker Barrel,2023-01-01,23:11:56
10974859,"Manager, MarTech Developer",['Remote'],senior,PwC,2023-05-03,11:19:51
7055966,QC Operation Trainer (Temporary),"['TX', 'CA']",mid,Natera,2022-05-21,00:20:35
10687590,"Analyst, Analytics & Reporting - REMOTE",['CO'],mid,DaVita,2023-05-26,23:21:04
11433941,Principal Team Leader – SC Data Enablement,['GA'],senior,"Chick-fil-A, Inc.",2023-05-25,23:17:50
11381390,Supply Chain Analyst,['GA'],senior,Coca-Cola,2023-05-24,23:18:26
10950873,"Data Engineer (AWS, Azure, GCP)",['Remote'],mid,CapTech,2023-03-09,23:02:00
11120076,"Senior Data Scientist, Data Platform",['Remote'],senior,Stack Overflow,2023-05-02,11:16:01
11242589,Senior Data Architect,['Remote'],senior,Pie Insurance,2023-05-15,23:01:22
10955219,"Critical Facility Technician , DCEO , DCEO",['MD'],senior,Amazon,2023-03-02,10:17:04
11399838,GRC Compliance Intern - Security Metrics,['TX'],internship,Avanade,2023-05-19,10:20:57
10942290,Fraud & Risk Ops Analyst,['Remote'],mid,Trustly,2023-02-28,10:08:44
11138455,Client Service Associate,['NY'],senior,UBS,2023-04-05,23:16:48
11274912,OPIR Program Protection Integration Senior Manager,['CO'],senior,Lockheed Martin,2023-04-29,11:17:07
11180070,Data Analytics Engineer - Cons II,['IL'],senior,Allstate,2023-05-26,23:12:02
11377824,Assistant Operations Manager,['MA'],senior,The Commonwealth of Massachusetts,2023-05-16,10:12:10
11395597,Social Advertising Manager,"['MA', 'FL']",senior,Chewy,2023-05-18,23:11:25
11403057,Certified Patient Care Assistant ICU Oncology,['AZ'],mid,Banner Health,2023-05-19,23:16:39
10917099,Senior Risk Analytics Consultant - Unsecured Lending Risk,['NC'],senior,Wells Fargo,2023-05-27,11:34:10
11000711,Business Intelligence Developer,['VA'],mid,CGI,2023-05-19,10:12:32
11287767,Privacy Director - US MedTech,"['OH', 'IN', 'CA', 'NJ', 'MA', 'DC', 'PA']",senior,Johnson & Johnson,2023-05-19,11:18:01
10805429,"Radiologic Technologist - Boynton Beach, FL",['FL'],mid,UnitedHealth Group,2023-03-06,23:55:05
11294014,"Platform Solutions - Fraud Disputes Specialist- Draper, UT",['UT'],mid,Goldman Sachs,2023-05-05,11:15:59
11197219,Lead Systems Architect - Intelligent Automation,['IA'],senior,Wells Fargo,2023-05-22,23:46:08
9721827,Produce Department Head Assistant,['NM'],senior,Kroger,2022-10-17,23:31:56
11014336,Bi-Lingual (Spanish) Victim Witness Advocate in the Child Protection Unit ,['MA'],mid,The Commonwealth of Massachusetts,2023-05-02,10:05:45
10757412,Senior Consultant - Data Governance - Digital Velocity,['Remote'],senior,CDW,2023-05-27,10:12:13
11294704,Risk Adjustment Analytics Consultant,['Remote'],senior,CVS Health,2023-05-27,10:39:14
7495996,Data Engineer 2,['TX'],mid,PayPal,2022-01-28,11:15:14
11311200,"Store Manager, $60mm - $80mm - Wm Stores Management",['NM'],senior,Walmart,2023-05-07,23:38:15
11123770,"Lead Data Architect (AWS, Azure, GCP)",['Remote'],senior,CapTech,2023-04-03,23:02:07
11380667,Head of Credit Card (Hybrid),['IL'],senior,Enova,2023-05-16,23:07:58
11296667,Meeting & Event Planner,['VA'],mid,Bixal,2023-05-25,23:06:38
11025128,"Lead Associate Administrative  -USA - Cambridge, Massachusetts",['MA'],senior,Merck,2023-05-12,11:19:49
11395760,Database Engineer - MongoDB,['IL'],senior,Allstate,2023-05-24,23:13:03
11112560,Power Platform Consultant,['Remote'],senior,Atos,2023-05-11,10:11:34
11377995,Yard Jockey,['FL'],mid,US Foods,2023-05-17,14:55:46
11368067,"Manager, Compliance Analytics and Automation",['Remote'],senior,CVS Health,2023-05-27,10:34:51
11419406,"Data Scientist, Product Analytics - Monetization",['Remote'],mid,Meta,2023-05-27,23:23:10
11364953,SQL Server Database Administrator,"['TX', 'GA', 'MI']",senior,General Motors,2023-05-12,23:29:07
8417292,Produce (Grocery Clerk),['NM'],mid,Kroger,2022-10-17,23:40:47
9068596,Cloud Security Architect - Data Analytics Platform (W/M/X),"['IL', 'France', 'NJ', 'U.K.']",senior,Mars Inc.,2023-04-14,23:37:39
10430267,"Medical Assistant - Andover, MN",['MN'],mid,UnitedHealth Group,2023-04-07,23:41:58
9998109,"Group Manager, Data and Analytics Advisory",['OH'],senior,Avanade,2023-01-11,10:19:25
11245090,"Senior Internal Auditor, Practices",['IL'],senior,Discover,2023-05-02,10:53:56
11399633,"Edge Project Lead I, AMER-EDGE-Projects",['IL'],mid,Amazon,2023-05-19,10:17:42
11128950,"Senior Analyst, Executive Compensation",['MD'],senior,Lockheed Martin,2023-04-04,11:58:15
10996825,Demo EPM,['CA'],mid,Apple,2023-05-03,10:14:35
11324793,Mission Execution Specialist,['CO'],mid,Lockheed Martin,2023-05-10,11:17:43
11180068,Data Analytics Engineer - Sr Cons II,['IL'],senior,Allstate,2023-05-26,23:12:02
11314398,Data Analyst II,['MA'],mid,The Commonwealth of Massachusetts,2023-05-09,10:05:27
11176383,Internal Auditor,['IL'],mid,Discover,2023-05-01,10:56:15
11407526,Sr. Clinical Research Associate II,['Remote'],senior,Labcorp,2023-05-20,11:24:33
11160908,6G Cellular Platform Architect,['CA'],senior,Apple,2023-05-03,10:14:35
11411619,Lead Analytic Consultant,['Remote'],senior,CVS Health,2023-05-27,10:29:15
11198922,E-Fulfillment/Distribution Centers Systems Administrator,['MD'],mid,Kohl's,2023-04-15,11:10:25
11220356,Senior Data Analyst - Celonis,['TX'],senior,Walmart,2023-04-26,23:53:35
10768171,Staff Data Engineer - 100% Remote,['Remote'],senior,WeightWatchers,2023-04-07,23:43:36
11438384,Senior Clinical Research Associate II,['OH'],senior,Labcorp,2023-05-26,11:16:02
11214967,Director of Business Intelligence Analysis,['TX'],senior,Austin Pets Alive!,2023-04-27,10:17:10
8711868,Enterprise Implementation Manager,['Remote'],senior,Arcadia,2023-05-24,23:05:16
11159848,Senior Decision Scientist - Pharmacy Benefits Management/PBM required,['IL'],senior,CVS Health,2023-05-27,10:39:16
11399808,GRC Compliance Intern - Security Metrics,['OH'],internship,Avanade,2023-05-19,10:20:57
11391660,Design Services Manager,['PA'],senior,Eaton,2023-05-19,10:13:27
7890911,"Compliance Monitoring and Testing, Manager",['Remote'],mid,Coinbase,2023-04-27,23:10:25
11441298,Data Engineer III,['TX'],mid,Walmart,2023-05-26,23:44:27
11031501,"Business Analyst, Vice President - Hybrid, Jersey City, NY",['Remote'],senior,MUFG,2023-03-22,11:49:22
11421306,Programa de Desarrollo Contable,['Remote'],mid,Dell Technologies,2023-05-24,10:04:11
11402632,Senior CRM Data Steward (Night Shift),['Remote'],senior,Zendesk,2023-05-19,23:08:02
11081751,Senior Data Platforms Administrator,"['IL', 'MN', 'MO']",senior,C.H. Robinson,2023-04-20,23:19:09
11409296,"Software Engineer, Computer Vision - Reality Labs",['Remote'],mid,Meta,2023-05-27,23:23:11
11369744,Digital R&D Data Product Line Manager - MDM and Data Governance Automation,['NJ'],senior,Sanofi U.S.,2023-05-21,11:19:17
11381012,Intern,['NJ'],internship,UBS,2023-05-16,23:12:37
11157421,"Staff Machine Learning Software Engineer, New Initiatives",['Remote'],senior,Dropbox,2023-04-08,10:58:42
11283590,Principal Data Engineer - PDE Team,['Remote'],senior,Atlassian,2023-05-03,23:15:22
11428571,Senior Lead Data Management Analyst - Data Governance,['TX'],senior,Wells Fargo,2023-05-25,11:28:21
11057512,Clinical Nurse Supervisor,['IL'],mid,Advocate Aurora Health,2023-03-21,10:15:13
11123741,"Data Architect (AWS, Azure, GCP)",['Remote'],senior,CapTech,2023-04-03,23:02:07
11413142,"Data Scientist II, PCCTC",['Remote'],mid,Memorial Sloan Kettering Cancer Center,2023-05-23,10:32:18
10856637,Process Safety Manager,['NM'],senior,Kairos Power,2023-02-28,10:08:47
11377827,Total Rewards Analyst,['IL'],mid,CCC Intelligent Solutions,2023-05-16,10:12:43
10544616,Future Opportunity- Cloud & Infrastructure Security Consultant,['TX'],mid,Avanade,2023-01-11,10:19:26
11292205,ServiceNow Lead Data Engineer (Cyber Security),['TX'],senior,Wells Fargo,2023-05-22,23:46:08
11400779,Clinical Client Operations - Senior Analyst,['TX'],senior,CVS Health,2023-05-27,10:34:50
11253834,AIML - Data Analyst Systems Evaluation Engineering,['CA'],senior,Apple,2023-05-03,10:14:34
11253331,"Manager, Implementation Consulting (Remote)",['Remote'],senior,Medidata Solutions,2023-05-17,10:11:25
11318305,Lead CRA (IHCRA),['Remote'],senior,Edwards Lifesciences,2023-05-09,23:21:13
11430905,Data Engineer,['TX'],mid,CVS Health,2023-05-27,10:29:17
10687359,Residential Mortgage Reporting and Data Analytics Analyst,['MA'],mid,BNY Mellon,2023-01-12,23:12:09
9451202,"Data Plane Developer, Infrastructure Services",['CA'],senior,Apple,2023-05-03,10:14:36
11268543,"Information Systems Admin (Level 4): Database Admin, Eielson AFB",['AK'],senior,Lockheed Martin,2023-04-28,11:14:04
11379205,Senior Clinical Research Associate II,['Remote'],senior,Labcorp,2023-05-16,11:20:55
7829128,"Actuarial Consultant, PC",['Remote'],mid,Nationwide Insurance,2022-01-11,23:11:48
11335938,"Solution Architect, Cloud and AI/ML",['MI'],mid,Ford Motor Company,2023-05-18,11:08:42
10964352,Senior SQL Engineer,['Remote'],senior,GEICO,2023-04-26,11:08:23
11206253,"Principal, Information Security",['NJ'],mid,BNY Mellon,2023-04-17,23:11:14
11422199,Technical Support Specialist (Boston),['MA'],mid,The Commonwealth of Massachusetts,2023-05-24,10:12:07
11196493,"(USA) Operations Manager, Environmental, Health, and Safety - DC/FC",['DE'],senior,Walmart,2023-04-27,00:04:16
11277119,HID - Sr. Data Orchestration Infra Engineer,['CA'],senior,Apple,2023-05-03,10:14:33
11197942,Computer Vision Data Capture Engineer for Body Technologies,['CA'],mid,Apple,2023-05-03,10:14:35
11395743,Supply Chain BI Analyst,['IL'],senior,Beam Suntory,2023-05-23,23:12:39
10245239,P&C Actuarial Manager,"['IL', 'TX', 'GA', 'AZ']",senior,State Farm,2023-05-18,11:30:28
11012089,Lead Analyst,['GA'],senior,"Chick-fil-A, Inc.",2023-03-10,23:23:16
11321640,Director of Financial Planning & Analysis (FP&A),['Remote'],senior,Gladly,2023-05-10,10:05:38
11435206,(USA) Asset Protection Associate - All DC/FC,['VA'],mid,Walmart,2023-05-25,23:45:33
5819494,Corporate Counsel (Hybrid),['IL'],mid,Enova,2023-04-06,23:11:06
11084411,EFC/DC Systems Administrator,['MD'],mid,Kohl's,2023-04-07,11:10:14
11388348,Lead Analyst,['GA'],senior,"Chick-fil-A, Inc.",2023-05-17,23:46:55
11402640,Senior CRM Data Steward (Mid Shift),['Remote'],senior,Zendesk,2023-05-19,23:08:02
11321791,"Senior Software Engineer, Data Platform",['Remote'],senior,Abnormal Security,2023-05-15,23:09:57
11408534,"Product Manager, News Automation and AI",['Remote'],mid,GANNETT,2023-05-20,11:36:35
11305939,EHS Analyst,['PA'],mid,Eaton,2023-05-06,10:07:40
10819660,"Data Science Manager, Ads Infrastructure",['Remote'],senior,Meta,2023-05-27,23:23:11
9825671,"Senior Data Engineer - Application Support, AVP",['CT'],senior,State Street,2023-03-22,23:48:22
11439106,Application Support Chat Representative (Remote) ,"['IL', 'UT']",mid,Enova,2023-05-26,23:06:58
10467534,"IAM Data, Metrics and Reporting - Vice President",['Remote'],senior,MUFG,2023-03-23,11:47:16
11207936,ERP Functional Analyst,['Remote'],senior,Arrow Electronics,2023-05-19,23:15:03
10351978,"Specialist, Data Management/Quantitative Analysis (Business Intelligence Analyst)",['MA'],senior,BNY Mellon,2023-04-22,23:09:52
11317759,Senior Pricing Program Manager,"['WA', 'MA', 'MN', 'FL']",senior,Chewy,2023-05-09,23:09:24
11429634,"Deputy Director, Radiation Control Program",['MA'],mid,The Commonwealth of Massachusetts,2023-05-25,10:10:57
11000655,Business Intelligence Analyst,['VA'],senior,CGI,2023-05-19,10:12:32
11285851,"Business Intelligence Engineer, Healthcare Analytics",['VA'],mid,Amazon,2023-05-09,10:11:02
11172321,"Sr. Architect, Data & Analytics",['GA'],senior,Coca-Cola,2023-05-24,23:18:26
11334926,"Global Investigations Lead, Financial Crimes",['Remote'],senior,Cash App,2023-05-11,23:11:18
11405966,Contracted Head Start Administrative Assistant,['MA'],mid,The Commonwealth of Massachusetts,2023-05-20,10:11:07
11388417,"Analyst, Government Business - HYBRID",['CO'],mid,DaVita,2023-05-23,23:22:23
11177665,Systems Analyst II,['GA'],senior,PulteGroup,2023-05-26,23:36:11
11413656,CRM Data Steward (Night Shift),['Remote'],mid,Zendesk,2023-05-22,23:07:59
11017994,Senior Flavor Research Chemist,['GA'],senior,Coca-Cola,2023-05-20,23:15:56
11410878,"(USA) Technician III, HVAC/R Facilities Maintenance - WMUS",['NM'],senior,Walmart,2023-05-20,23:44:14
10938396,Sr. Program Manager (Core Technologies),['TX'],senior,Uber,2023-03-10,11:59:46
11436148,Pro Fee Diagnostic Radiology Coder,['Remote'],mid,Atos,2023-05-26,10:12:03
10875414,"Internal Auditor, Payments",['IL'],mid,Discover,2023-05-01,10:56:15
11421150,"Lead Quantitative Analytics Specialist - Internal Audit - Compliance, Fraud, and AI/ML Models",['NC'],senior,Wells Fargo,2023-05-25,00:23:45
11375576,Senior Data Developer,['Remote'],senior,Wind River,2023-05-15,23:06:28
11065542,"Clinical Quality Control Oversight Representative, Clinical Operations",['Remote'],senior,Labcorp,2023-05-16,11:20:55
10190374,Certified Patient Care Assistant MedSurg,['AZ'],mid,Banner Health,2023-04-18,23:17:13
11102799,Senior Market Risk Specialist,['NC'],senior,Wells Fargo,2023-05-22,23:46:08
11084410,EFC/DC Systems Administrator,['MD'],mid,Kohl's,2023-04-07,11:10:14
11408848,Senior Risk Analytics Consultant,['NC'],senior,Wells Fargo,2023-05-25,11:28:21
11401355,Senior Clinical Research Associate II,['Remote'],senior,Labcorp,2023-05-19,11:21:14
11309846,"(USA) Operations Manager, Asset Protection - DC/FC",['TX'],senior,Walmart,2023-05-06,23:51:37
10802971,"Lead Data Engineer (AWS, Azure, GCP)",['Remote'],senior,CapTech,2023-03-09,23:02:00
11324350,Data Engineer (Informatica/Hadoop/Ab Initio),['Remote'],mid,CVS Health,2023-05-27,10:34:52
11433733,Senior Machine Learning Engineer (Modeling),['Remote'],senior,Cash App,2023-05-25,23:12:28
11436817,Electronic Systems Technical Specialists - Hardware #IN1024,['IN'],senior,Cummins,2023-05-27,10:23:50
11427470,Finance Master Data Maintenance Manager,"['IL', 'NJ']",senior,Mars Inc.,2023-05-25,00:11:36
11116214,Technical Architect - L1 ( Hybrid),['MI'],senior,NTT DATA Services,2023-05-27,23:10:29
11303774,Senior Manager of Provider Relations Optimization ,['Remote'],senior,Oscar Health,2023-05-05,23:07:49
11415689,Highway Liaison - Legislative Affairs,['MA'],mid,The Commonwealth of Massachusetts,2023-05-23,10:11:32
10573929,"Physician Leader, Home Based Medical Care - Green Bay, WI",['WI'],entry,UnitedHealth Group,2023-05-27,23:43:18
11406319,"Sr Fraud Investigator , Vendor Investigations & Transaction Accuracy",['VA'],senior,Amazon,2023-05-20,10:16:50
11260576,"Senior Process Engineer, Amazon Logistics , Strategic Planning and Engineering",['WA'],senior,Amazon,2023-04-27,10:12:43
11335484,Data Governance Manager,['MI'],senior,Ford Motor Company,2023-05-11,23:25:55
9998136,"Group Manager, Data and Analytics Advisory",['IL'],senior,Avanade,2023-01-11,10:19:25
8486406,"Risk, Credit Risk, Associate, Dallas",['TX'],senior,Goldman Sachs,2023-04-18,11:07:58
9214919,Open Data Specialist,['VA'],senior,Howard Hughes Medical Institute,2023-01-01,10:58:20
11386274,Assembler,['AL'],mid,Lockheed Martin,2023-05-17,11:20:45
11065297,"Clinical Quality Control Oversight Representative, Clinical Operations",['Remote'],senior,Labcorp,2023-05-16,11:20:55
11300858,Medical Information Associate - Patient Safety Services - German Speaker,['Remote'],mid,Labcorp,2023-05-05,11:24:49
11337969,Advance Practice Registered Nurse,['IL'],mid,Advocate Aurora Health,2023-05-12,10:11:44
